,F_value,pvalue,value_counts,subsystem,name,alleles_sim,genes,reaction
DHFS,1.0817654865088397,0.31477826651747476,"[(0.7001706007868052, 1), (0.6983336126431823, 1), (0.6595850875601172, 1), (0.6986774951219559, 1), (0.6970847966149449, 1), (0.4458930958062409, 1), (0.6988794384524226, 1), (0.5696682091802359, 1), (0.1402910053730011, 1), (0.5696684895083308, 1), (0.5699639432132244, 1), (0.697136739268899, 1), (0.8698185598477721, 1), (0.14232519548386335, 1), (0.697095911949873, 1), (0.7543133115395904, 1), (0.4759858390316367, 1)]",Folate Metabolism,dihydrofolate synthase,['Rv2447c'],['Rv2447c'],atp_c + dhpt_c + glu__L_c --> adp_c + dhf_c + h_c + pi_c
DNTPPA,1.0817618126803565,0.31477906046265175,"[(0.7001706026494503, 1), (0.6983336135745049, 1), (0.6595850894227624, 1), (0.6986774960532784, 1), (0.6970847966149449, 1), (0.44589309860020876, 1), (0.6988794403150678, 1), (0.5696682091802359, 1), (0.14029100816696882, 1), (0.569668491370976, 1), (0.569963944144547, 1), (0.6971367411315441, 1), (0.869819582439959, 1), (0.14232519827783108, 1), (0.697095911949873, 1), (0.7543133115395904, 1), (0.4759858399629593, 1)]",Folate Metabolism,Dihydroneopterin triphosphate pyrophosphatase,,[],ahdt_c + h2o_c --> dhpmp_c + h_c + ppi_c
GTPCI,1.0817618093241366,0.3147790611879604,"[(0.7001706017181277, 1), (0.6983336117118597, 1), (0.6595850866287947, 1), (0.6986774941906333, 1), (0.6970847938209772, 1), (0.4458930967375636, 1), (0.6988794384524226, 1), (0.5696682101115584, 1), (0.1402910090982914, 1), (0.5696684904396534, 1), (0.5699639422819018, 1), (0.697136739268899, 1), (0.8698195796459913, 1), (0.14232519641518593, 1), (0.6970959110185504, 1), (0.7543133106082678, 1), (0.4759858390316367, 1)]",Folate Metabolism,GTP cyclohydrolase I,,['Rv3609c'],gtp_c + h2o_c --> ahdt_c + for_c + h_c
DNMPPA,1.0817617985685133,0.31477906351234436,"[(0.7001706017181277, 1), (0.6983336135745049, 1), (0.6595850875601172, 1), (0.6986774960532784, 1), (0.6970847956836224, 1), (0.4458930967375636, 1), (0.6988794384524226, 1), (0.5696682101115584, 1), (0.14029100723564625, 1), (0.569668491370976, 1), (0.5699639422819018, 1), (0.697136739268899, 1), (0.8698195870965719, 1), (0.14232519641518593, 1), (0.6970959110185504, 1), (0.7543133115395904, 1), (0.4759858399629593, 1)]",Folate Metabolism,Dihydroneopterin monophosphate dephosphorylase,,[],dhpmp_c + h2o_c --> dhnpt_c + pi_c
ADA,1.0808115495274284,0.3149845143497213,"[(0.9927337556483161, 15), (0.992645668484026, 1), (0.9936172778965867, 1)]",Purine and Pyrimidine Biosynthesis,Adenosine deaminase,,['Rv3313c'],adn_c + h2o_c + h_c --> ins_c + nh4_c
SHSL4r,1.0791077154899056,0.3153533655477913,"[(0.984587723114077, 2), (0.9916103661339061, 1), (9.625633623500107e-12, 1), (0.9916103661338513, 1), (0.9916103661234341, 1), (0.9916103661338609, 1), (0.9916103661338934, 1), (0.9916103660933804, 1), (0.990260377387102, 1), (0.9845877231135829, 1), (0.9845877231137593, 1), (0.9916103661344385, 1), (0.9845877231140936, 1), (0.9845877231120683, 1), (0.9916103661313985, 1), (0.9916103661339364, 1)]",Cysteine and methionine metabolism,"O-succinylhomoserine lyase (elimination), reversible",,['Rv1079'],h2o_c + suchms_c <=> 2obut_c + h_c + nh4_c + succ_c
VALt2r,1.0725992446074497,0.31676791580781405,"[(4.496403249731884e-14, 13), (-2.220446049250313e-16, 1), (4.518607710224387e-14, 1), (4.463096558993129e-14, 1), (4.596323321948148e-14, 1)]",Transport,L-valine reversible transport via proton symport,,[],h_e + val__L_e <=> h_c + val__L_c
HIAA,1.06209376864066,0.3190699924215811,"[(0.12098288123106793, 8), (0.11449339456882801, 7), (1.0, 1), (0.09546391014128908, 1)]",Cholesterol degradation,HIAA,,[],h2o_c + hipocoa_c --> accoa_c + hia_c
EX_hia,1.06209376864066,0.3190699924215811,"[(0.12098288123106793, 8), (0.11449339456882801, 7), (1.0, 1), (0.09546391014128908, 1)]",Exchange,,,[],hia_e --> 
HIAt,1.062093768640652,0.3190699924215832,"[(0.879017118768932, 8), (0.885506605431172, 7), (0.0, 1), (0.904536089858711, 1)]",Transport,THIA Transport,,[],hia_e <=> hia_c
FUM,1.0473618367780406,0.32233796768610185,"[(0.5181205186663382, 1), (0.4295401810988764, 1), (0.006345462741922603, 1), (0.054668794574010415, 1), (0.4671678613356023, 1), (0.9790094342609976, 1), (0.4401199187707854, 1), (0.8003229481192013, 1), (0.9969314218576348, 1), (0.8977816873437721, 1), (0.9949306885514999, 1), (0.9738208313699729, 1), (0.7388383606921385, 1), (0.4302953217139509, 1), (0.05922029820674679, 1), (0.5118622542512927, 1), (0.5094976178320074, 1)]",Citric Acid Cycle,fumarase,,['Rv1098c'],fum_c + h2o_c <=> mal__L_c
FRD,1.0471262439031903,0.3223906108250175,"[(0.48627654730336634, 1), (0.5713759931418867, 1), (0.9936344505149332, 1), (0.9475328106656636, 1), (0.5328316417164007, 1), (0.02096944432841641, 1), (0.5620812764464809, 1), (0.1996772642864525, 1), (0.003047437667283215, 1), (0.10441902103790579, 1), (0.007269916488338413, 1), (0.02837979612540642, 1), (0.2633625167653374, 1), (0.5696841405678373, 1), (0.9429813021913146, 1), (0.48813826500330215, 1), (0.49050290393793006, 1)]",Citric Acid Cycle,FRD,,"['Rv1553', 'Rv1554', 'Rv3316', 'Rv1552', 'Rv1555', 'Rv3319', 'Rv3318', 'Rv3317']",fadh2_c + fum_c --> fad_c + succ_c
HXPRT,0.9677419354838709,0.3408464055438522,"[(0.9444516703558073, 16), (0.9444509215200898, 1)]",Purine and Pyrimidine Biosynthesis,hypoxanthine phosphoribosyltransferase (Hypoxanthine),,['Rv3624c'],hxan_c + prpp_c --> imp_c + ppi_c
IPDAB,0.9590792838874681,0.34295090624945934,"[(1.0, 13), (4.440892098500626e-16, 4)]",Cholesterol degradation,IPDAB,,"['Rv3551', 'Rv3552']",5ohhip_c + atp_c + coa_c + 3.0 h_c --> 5ohhipcoa_c + amp_c + ppi_c
HIPA,0.959079283887434,0.34295090624946767,"[(1.0, 13), (0.5794555747191816, 4)]",Cholesterol degradation,HIPA,,[],h_c + hip_c + nadh_c --> 5ohhip_c + nad_c
PRPPS,0.9540686241305558,0.3441767254283759,"[(0.5529065066948533, 1), (0.5560670308768749, 1), (0.556039716117084, 1), (0.5565758617594838, 1), (0.5560445785522461, 1), (0.5558073790743947, 1), (0.5555488690733911, 1), (0.5558486832305789, 1), (0.5553986914455891, 1), (0.555851437151432, 1), (0.5560218654572964, 1), (0.5561037231236696, 1), (0.5573009001091123, 1), (0.5555918598547578, 1), (0.5560373309999704, 1), (0.5560898305848241, 1), (0.5558452783152461, 1)]",Pentose Phosphate Pathway,phosphoribosylpyrophosphate synthetase,,['Rv1017c'],atp_c + r5p_c <=> amp_c + h_c + prpp_c
PYRt2r,0.9535383687142963,0.3443068169485573,"[(0.1447838111534714, 14), (0.14441442544424354, 1), (0.15601985982428068, 1), (0.1448149214252259, 1)]",Transport,,,['Rv1902c'],h_e + pyr_e <=> h_c + pyr_c
ICL,0.9401162815002956,0.3476234921208534,"[(1.0, 8), (0.9871594900095875, 1), (0.9904157489795195, 1), (0.9904157489795248, 1), (0.9904157489795198, 1), (0.9967458839639473, 1), (0.9904157489795931, 1), (0.9967458839639496, 1), (0.9967458839640975, 1), (0.98723713745864, 1)]",Glyoxylate Metabolism,Isocitrate lyase,,"['Rv1915', 'Rv1916', 'Rv0467']",icit_c --> glx_c + succ_c
GLNS,0.9309595963188662,0.349912691010926,"[(0.6914575194347119, 1), (1.037603336584425e-11, 1), (0.6914575195495261, 1), (0.9999999999155735, 1), (0.6914575195503738, 1), (0.6914575195206564, 1), (0.691457519540186, 1), (0.6914575195399283, 1), (0.6914575195107199, 1), (0.9999999998786443, 1), (0.999999999886354, 1), (0.6914575195528305, 1), (0.9999999999335986, 1), (0.6914575195238669, 1), (0.6914575195453542, 1), (0.9999999998919453, 1), (0.6914575195386862, 1)]","Alanine, Aspartate, and Glutamate Metabolism",glutamine synthetase,,"['Rv2220', 'Rv2860c', 'Rv2222c', 'Rv1878']",atp_c + glu__L_c + nh4_c --> adp_c + gln__L_c + h_c + pi_c
THRt2r,0.8997445512446526,0.3578830446013333,"[(0.7919739872462602, 15), (0.7931864409317404, 1), (0.9306710059537728, 1)]",Transport,L threonine reversible transport via proton symport,,['Rv3737'],h_e + thr__L_e <=> h_c + thr__L_c
PDHc,0.885542339378071,0.36159721326465954,"[(0.9926428373137165, 2), (0.9926428373137118, 1), (0.9926428373137637, 1), (0.9926428373137974, 1), (0.9934397045622821, 1), (0.9926428373137044, 1), (0.9926428373138032, 1), (0.9926428373137088, 1), (0.9926428373137054, 1), (2.220446049250313e-16, 1), (0.992642837313701, 1), (0.9926428373137081, 1), (0.9926428373136799, 1), (0.9926428373137139, 1), (0.9926428373137319, 1), (0.993439704562278, 1)]",Citric Acid Cycle,,,"['Rv0462', 'Rv0843']",dhlam_c + nad_c --> h_c + lpam_c + nadh_c
G6PDH2,0.8849226259580928,0.3617605639164664,"[(0.9673593138820193, 14), (1.0, 1), (0.9669248253301438, 1), (0.967842485922481, 1)]",Pentose Phosphate Pathway,,,"['Rv1447c', 'Rv1121']",g6p_c + nadp_c --> 6pgl_c + h_c + nadph_c
PGL,0.8849226259580928,0.3617605639164664,"[(0.9673593138820193, 14), (1.0, 1), (0.9669248253301438, 1), (0.967842485922481, 1)]",Pentose Phosphate Pathway,6-phosphogluconolactonase,,['Rv1445c'],6pgl_c + h2o_c --> 6pgc_c + h_c
FAS260,0.8837983496410927,0.3620571889443221,"[(0.3452000617980957, 12), (0.34526538848876953, 4), (0.5247077941894531, 1)]",Fatty Acid Metabolism,Fatty acid synthase  n C260 ,['Rv1484'],"['Rv1350', 'Rv2524c', 'Rv2947c', 'Rv1484']",3.0 h_c + malcoa_c + 2.0 nadph_c + ttc_c --> co2_c + coa_c + h2o_c + hexc_c + 2.0 nadp_c
CYSTS,0.882913200964308,0.3622909744290246,"[(0.9999999999790811, 1), (0.9999999999765158, 1), (0.9999999999790693, 1), (0.9999999999768922, 1), (0.9999999999790716, 1), (0.9999999999790661, 1), (0.9999999999706101, 1), (0.9997178149075754, 1), (0.9999999999790203, 1), (0.9999999999790478, 1), (0.9999999999791924, 1), (0.9999999999792106, 1), (0.9999999999914085, 1), (-2.220446049250313e-16, 1), (0.9999999999807226, 1), (0.9999999999790744, 1), (0.9999999999790874, 1)]",Cysteine and methionine metabolism,cystathionine beta-synthase,,['Rv1077'],hcys__L_c + ser__L_c --> cyst__L_c + h2o_c
GUAPRT,0.882354174890858,0.3624387385173081,"[(0.9999987775698829, 16), (0.9997368532295524, 1)]",Nucleotide Salvage Pathway,guanine phosphoribosyltransferase,,['Rv3624c'],gua_c + prpp_c --> gmp_c + ppi_c
BTS2,0.8823529413006416,0.3624390646827532,"[(0.9880833946032522, 16), (1.0, 1)]",Cofactor and Prosthetic Group Biosynthesis,BTS2,,['Rv1589'],cys__L_c + dtbt_c <=> ala__L_c + btn_c + 2.0 h_c
AKGt2r,0.8823529411928371,0.362439064711257,"[(0.017552203012727197, 16), (0.016903472940646758, 1)]",Transport,2-oxoglutarate reversible transport via symport,,[],akg_e + h_c <=> akg_c + h_e
GLYCK,0.8823529411764893,0.36243906471557946,"[(1.0, 16), (0.18887100046199767, 1)]",Glycolysis/Gluconeogenesis,glycerate kinase,,['Rv2205c'],atp_c + glyc__R_c --> 3pg_c + adp_c + h_c
TMDS3,0.8823529411764847,0.36243906471558046,"[(1.0, 16), (1.4280904236940728e-09, 1)]",Purine and Pyrimidine Biosynthesis,Dihydrofolate Synthase (FAD dependent),,['Rv2754c'],dump_c + h_c + mlthf_c + nadph_c --> dtmp_c + nadp_c + thf_c
COCHL,0.8823529411764706,0.36243906471558435,"[(0.0, 16), (1.0, 1)]",Cofactor and Prosthetic Group Biosynthesis,cobaltochelatase,,['Rv2062c'],atp_c + cobalt2_c + h2o_c + hgbam_c --> adp_c + co2dam_c + 2.0 h_c + pi_c
PC11M,0.8823529411764706,0.36243906471558435,"[(0.0, 16), (1.0, 1)]",Cofactor and Prosthetic Group Biosynthesis,precorrin-4 C11-methyltransferase,,['Rv2071c'],amet_c + pre4_c --> ahcys_c + h_c + pre5_c
PC17M,0.8823529411764706,0.36243906471558435,"[(0.0, 16), (1.0, 1)]",Cofactor and Prosthetic Group Biosynthesis,precorrin-3B C17-methyltransferase,,['Rv2066'],amet_c + pre3b_c --> ahcys_c + 3.0 h_c + pre4_c
PC20M,0.8823529411764706,0.36243906471558435,"[(0.0, 16), (1.0, 1)]",Cofactor and Prosthetic Group Biosynthesis,precorrin-2 C20-methyltransferase,,['Rv2066'],amet_c + dscl_c --> ahcys_c + h_c + pre3a_c
PC6AR,0.8823529411764706,0.36243906471558435,"[(0.0, 16), (1.0, 1)]",Cofactor and Prosthetic Group Biosynthesis,precorrin-6A reductase,,['Rv2070c'],h_c + nadph_c + pre6a_c --> nadp_c + pre6b_c
PC8XM,0.8823529411764706,0.36243906471558435,"[(0.0, 16), (1.0, 1)]",Cofactor and Prosthetic Group Biosynthesis,precorrin-8X methylmutase,,['Rv2065'],h_c + pre8_c --> hgbyr_c
R05217,0.8823529411764706,0.36243906471558435,"[(0.0, 16), (1.0, 1)]",Cofactor and Prosthetic Group Biosynthesis,R05217,,['Rv2064'],h_c + 0.5 o2_c + pre3a_c --> pre3b_c
R05219,0.8823529411764706,0.36243906471558435,"[(0.0, 16), (1.0, 1)]",Cofactor and Prosthetic Group Biosynthesis,R05219,,[],amet_c + h2o_c + pre5_c --> ac_c + ahcys_c + h_c + pre6a_c
R05224,0.8823529411764706,0.36243906471558435,"[(0.0, 16), (1.0, 1)]",Cofactor and Prosthetic Group Biosynthesis,"Hydrogenobyrinate  <=> Hydrogenobyrinate a,c diamide",,['Rv2848c'],2.0 atp_c + 2.0 gln__L_c + h2o_c + hgbyr_c --> 2.0 adp_c + 2.0 glu__L_c + 2.0 h_c + hgbam_c + ppi_c
CYSM_I,0.8823529411764706,0.36243906471558435,"[(0.0, 16), (1.0, 1)]",Cysteine and methionine metabolism,CysO-dependent L-cystein biosynthesis CysM,,['Rv1336'],cysOsh_c + pser__L_c --> cysOcys__L_c + pi_c
CYSM_II,0.8823529411764706,0.36243906471558435,"[(0.0, 16), (1.0, 1)]",Cysteine and methionine metabolism,CysO-dependent L-cystein biosynthesis Mec+,['Rv1334'],['Rv1334'],cysOcys__L_c --> cysO_c + cys__L_c
CYSO_I,0.8823529411764706,0.36243906471558435,"[(0.0, 16), (1.0, 1)]",Cysteine and methionine metabolism,CysO Adenylation by MoeZ,,['Rv3206c'],atp_c + cysO_c + h2o_c --> cysOamp_c + h_c + ppi_c
CYSO_II,0.8823529411764706,0.36243906471558435,"[(0.0, 16), (1.0, 1)]",Cysteine and methionine metabolism,CysO Sulfuration by MoeZ,,['Rv3206c'],cysOamp_c + h2s_c --> amp_c + cysOsh_c
CIGAMS,0.8823529411764705,0.36243906471558435,"[(0.0, 16), (0.26093292236328125, 1)]",Redox Metabolism,cys-1D-myo-inositol 2-deoxy-D-glucopyranoside synthase,['Rv2130c'],['Rv2130c'],atp_c + cys__L_c + igam_c --> amp_c + cigam_c + 2.0 h_c + ppi_c
ALCD19y,0.8823529411764681,0.36243906471558557,"[(0.8323515492159984, 16), (0.0, 1)]",Glycerolipid metabolism,"alcohol dehydrogenase (glycerol, NADP)",,['Rv3045'],glyc_c + nadp_c <=> glyald_c + h_c + nadph_c
AKGDb,0.8823529411764671,0.36243906471558557,"[(1.0, 16), (0.0, 1)]",Citric Acid Cycle,Oxoglutarate dehydrogenase (dihydrolipoamide S-succinyltransferase),,['Rv2215'],coa_c + sdhlam_c --> dhlam_c + succoa_c
COBALTt5,0.8823529411764671,0.36243906471558557,"[(1.0, 16), (0.0, 1)]",Transport,COBALTt5,,['Rv1239c'],cobalt2_c <=> cobalt2_e
CYSTL,0.8823529411764671,0.36243906471558557,"[(1.0, 16), (0.0, 1)]",Cysteine and methionine metabolism,Cystathionine beta-lyase,,"['Rv0075', 'Rv2294']",cyst__L_c + h2o_c --> hcys__L_c + nh4_c + pyr_c
EX_cobalt2,0.8823529411764671,0.36243906471558557,"[(1.0, 16), (0.0, 1)]",Exchange,,,[],cobalt2_e --> 
AKGDa,0.8823529411764671,0.36243906471558557,"[(1.0, 16), (0.0, 1)]",Citric Acid Cycle,Oxoglutarate dehydrogenase (lipoamide),,['Rv1248c'],akg_c + h_c + lpam_c <=> co2_c + sdhlam_c
DM_scys__L_c,0.8823529411764671,0.36243906471558557,"[(1.0, 16), (0.0, 1)]",Intracellular demand,scys__L_c Demand reaction,,[],scys__L_c --> 
HMPK2,0.8823529411764036,0.36243906471560233,"[(1.0, 16), (2.1804780203638074e-13, 1)]",Cofactor and Prosthetic Group Biosynthesis,HMPK2,,['Rv0422c'],4ahmmp_c + ctp_c --> 4ampm_c + cdp_c + h_c
ADK2,0.8823529392226656,0.36243906523217745,"[(1.0, 16), (0.9951559502781334, 1)]",Purine and Pyrimidine Biosynthesis,ADK2,,['Rv0733'],amp_c + pppi_c <=> adp_c + ppi_c
PPK2,0.8823529392226656,0.36243906523217745,"[(1.0, 16), (0.9951559502781334, 1)]",Purine and Pyrimidine Biosynthesis,,,['Rv2984'],atp_c + ppi_c --> adp_c + pppi_c
TMDS,0.882352897672442,0.3624390762182052,"[(8.300046516751536e-08, 3), (8.156980157991711e-08, 1), (8.785370309016827e-08, 1), (8.300034437525028e-08, 1), (8.903801440585113e-08, 1), (8.178371413425367e-08, 1), (8.997717415581974e-08, 1), (8.197286394118208e-08, 1), (8.197718415203781e-08, 1), (8.19744876423556e-08, 1), (8.3055894606332e-08, 1), (8.291489794753915e-08, 1), (7.870480078775444e-08, 1), (1.0, 1), (8.229073955590138e-08, 1)]",Purine and Pyrimidine Biosynthesis,thymidylate synthase,['Rv2764c'],['Rv2764c'],dump_c + mlthf_c --> dhf_c + dtmp_c
ILEt2r,0.8823528103297653,0.3624390993119234,"[(0.31890879275976636, 16), (0.3190385812364178, 1)]",Transport,L isoleucine reversible transport via proton symport,,[],h_e + ile__L_e <=> h_c + ile__L_c
HSERTA,0.882352764758525,0.36243911136112367,"[(0.061906742207471166, 1), (0.06190674173355837, 1), (0.06190674221082404, 1), (0.06190674184203837, 1), (0.061906742211328414, 1), (0.06190674219033443, 1), (0.06190674049077838, 1), (0.0004743673267529891, 1), (0.061906742182900154, 1), (0.06190674218825676, 1), (0.06190674223759163, 1), (0.06190674224380199, 1), (0.06190674482237657, 1), (0.0619067421063072, 1), (0.06190674257075279, 1), (0.061906742211924826, 1), (0.061906742216350175, 1)]",Cysteine and methionine metabolism,homoserine O-trans-acetylase,,['Rv3341'],accoa_c + hom__L_c <=> achms_c + coa_c
ACHMSSH,0.8823527647585213,0.36243911136112505,"[(0.06190674220748338, 1), (0.06190674173356958, 1), (0.06190674221083603, 1), (0.06190674184205036, 1), (0.061906742211340404, 1), (0.06190674219034642, 1), (0.06190674049079037, 1), (0.0004743673267659787, 1), (0.061906742182912367, 1), (0.06190674218826875, 1), (0.06190674223760362, 1), (0.061906742243813984, 1), (0.06190674482238845, 1), (0.06190674210631919, 1), (0.06190674257076478, 1), (0.061906742211936816, 1), (0.06190674221636239, 1)]",Cysteine and methionine metabolism,,,['Rv3340'],achms_c + h2s_c --> ac_c + h_c + hcys__L_c
SHSL1r,0.8823527524163994,0.3624391146244268,"[(7.35638659987714e-08, 1), (8.258484118783826e-08, 1), (7.360521880883653e-08, 1), (8.126152017950972e-08, 1), (7.359708475984661e-08, 1), (7.361646481296447e-08, 1), (1.0335316158460728e-07, 1), (0.9923373873425145, 1), (7.377751043424752e-08, 1), (7.368101517801762e-08, 1), (7.31725108282788e-08, 1), (7.31081567506564e-08, 1), (3.0212712442967415e-08, 1), (7.540710200704126e-08, 1), (6.779114158916855e-08, 1), (7.358744724683675e-08, 1), (7.354157205430312e-08, 1)]",Cysteine and methionine metabolism,,,['Rv1079'],cys__L_c + suchms_c <=> cyst__L_c + h_c + succ_c
PUNP3,0.8823521681920626,0.36243926909550817,"[(0.9999987775698829, 16), (0.9997371775248167, 1)]",Purine and Pyrimidine Biosynthesis,purine-nucleoside phosphorylase (Guanosine),,['Rv3307'],gsn_c + pi_c <=> gua_c + r1p_c
INSK,0.8821989925961888,0.36247977262421316,"[(0.07763273045507602, 16), (0.07763129585365336, 1)]",Nucleotide Salvage Pathway,Insosine kinase,,[],atp_c + ins_c --> adp_c + h_c + imp_c
FAS240_L,0.8816299556702696,0.36263029866252705,"[(0.34526538848876953, 9), (0.3452000617980957, 7), (0.5247073173522949, 1)]",Fatty Acid Metabolism,Fatty acid synthase  n C240   lumped reaction,['Rv1484'],"['Rv1350', 'Rv2524c', 'Rv2947c', 'Rv1484']",9.0 h_c + 3.0 malcoa_c + 6.0 nadph_c + ocdca_c --> 3.0 co2_c + 3.0 coa_c + 3.0 h2o_c + 6.0 nadp_c + ttc_c
EX_etha,0.8668797257983646,0.366564417453692,"[(1.0, 13), (7.611689056830073e-13, 1), (6.695755061514319e-13, 1), (4.628519789662278e-13, 1), (0.14864288578793583, 1)]",Exchange,,,[],etha_e --> 
ETHAt,0.8668797257969956,0.36656441745406015,"[(1.283417816466681e-12, 10), (1.2712053631958042e-12, 1), (0.999999999998084, 1), (0.9999999999981756, 1), (0.9999999999983823, 1), (0.8513571142112715, 1), (1.283639861071606e-12, 1), (2.5983659668327164e-12, 1)]",Transport,Ethanolamine transport via diffusion  extracellular ,,[],etha_e <=> etha_c
ACONT,0.8509409921255965,0.37088665925455006,"[(0.38824793062119667, 1), (0.5867030946311678, 1), (0.9904157489795248, 1), (0.38824793062119234, 1), (0.3303914140814811, 1), (0.860923914761011, 1), (0.25652406827676266, 1), (0.38824793062119145, 1), (0.8460675240917257, 1), (0.6401124732246153, 1), (0.8395818354458809, 1), (0.8576489457268988, 1), (0.38824793062117857, 1), (0.23860092778717268, 1), (0.3882479306211928, 1), (0.8417003795664275, 1), (0.3882479306203841, 1)]",Citric Acid Cycle,Aconitase,,['Rv1475c'],cit_c <=> icit_c
EX_ocdcea,0.8374079784647032,0.37461602629859214,"[(0.6468561839562387, 1), (0.14863989668283883, 1), (0.6280590133149466, 1), (0.10049270465858628, 1), (0.6629938536146659, 1), (0.5439789150445554, 1), (0.5841625348854631, 1), (0.5704879164040927, 1), (0.5539783217538464, 1), (0.6304024343417907, 1), (0.5566373790923227, 1), (0.5444778331746127, 1), (0.5853221366656483, 1), (0.5638518113798551, 1), (0.4983184031608485, 1), (0.6487685190673034, 1), (0.6465396777287891, 1)]",Exchange,,,[],ocdcea_e <=> 
OCDCEAt,0.8374079784646696,0.3746160262986013,"[(0.3531438160437613, 1), (0.8513601033171612, 1), (0.3719409866850534, 1), (0.8995072953414138, 1), (0.3370061463853341, 1), (0.4560210849554447, 1), (0.4158374651145369, 1), (0.4295120835959073, 1), (0.4460216782461537, 1), (0.36959756565820934, 1), (0.4433626209076773, 1), (0.45552216682538726, 1), (0.41467786333435175, 1), (0.4361481886201449, 1), (0.5016815968391515, 1), (0.3512314809326966, 1), (0.35346032227121094, 1)]",Transport,Octadecenoate (n-C18:1) transport in via uniport,,[],ocdcea_e <=> ocdcea_c
AKGDH,0.8195477428995376,0.3796238867967594,"[(1.0, 13), (0.472775404613731, 1), (0.34813877945247795, 1), (0.33426328463347954, 1), (0.33609252908484955, 1)]",Citric Acid Cycle,2-Oxogluterate dehydrogenase,,[],akg_c + coa_c + nad_c --> co2_c + nadh_c + succoa_c
ICDHy,0.8124132128917118,0.381652342960358,"[(0.21340650225932745, 1), (0.46977522158642016, 1), (1.0, 1), (0.19654213972064072, 1), (0.13314271190292737, 1), (0.8173414043766288, 1), (0.023539745638907594, 1), (0.2008160036571921, 1), (0.8104171253212155, 1), (0.5316077681801434, 1), (0.7893113212130646, 1), (0.8173140166392033, 1), (0.1965421397206225, 1), (0.0, 1), (0.1965421397206415, 1), (0.7920937571233022, 1), (0.21330452229585306, 1)]",Citric Acid Cycle,,,"['Rv3339c', 'Rv0066c']",icit_c + nadp_c --> akg_c + co2_c + nadph_c
